YEAR,Areaname,STCOU,Median_Household_Income,Poverty_number_of_people,Poverty_percent_of_people,Public_school_enrollment_Fall
1995,"Lancaster, NE",31109,37629,20081,8.9,34207
1997,"Lancaster, NE",31109,39478,20542,9.0,35030
1998,"Lancaster, NE",31109,40865,20781,9.0,35087
1999,"Lancaster, NE",31109,40715,21879,9.1,35331
2000,"Lancaster, NE",31109,42970,20147,8.3,35495
2001,"Lancaster, NE",31109,42572,21127,8.6,35636
2002,"Lancaster, NE",31109,42828,23621,9.4,35953
2003,"Lancaster, NE",31109,44694,23843,9.5,36220
2004,"Lancaster, NE",31109,46560,24398,9.6,36815
2005,"Lancaster, NE",31109,47008,27615,11.0,36917
2006,"Lancaster, NE",31109,48479,30575,12.0,37194
2007,"Lancaster, NE",31109,49277,28521,10.9,37677
2008,"Lancaster, NE",31109,52228,28086,10.6,38326
2009,"Lancaster, NE",31109,47915,40594,15.2,38995
