YEAR,Areaname,STCOU,Median_Household_Income,Poverty_number_of_people,Poverty_percent_of_people,Public_school_enrollment_Fall
1995,"Guadalupe, TX",48187,32574,11928,15.9,13180
1997,"Guadalupe, TX",48187,34874,12311,15.3,13892
1998,"Guadalupe, TX",48187,36172,11842,14.3,14243
1999,"Guadalupe, TX",48187,40412,10822,12.3,14925
2000,"Guadalupe, TX",48187,43134,10909,12.1,15497
2001,"Guadalupe, TX",48187,42828,11053,11.9,15911
2002,"Guadalupe, TX",48187,43586,11025,11.5,16346
2003,"Guadalupe, TX",48187,45582,11813,12.1,16521
2004,"Guadalupe, TX",48187,47662,11600,11.4,17595
2005,"Guadalupe, TX",48187,49127,11026,10.9,18066
2006,"Guadalupe, TX",48187,52635,12041,11.3,18920
2007,"Guadalupe, TX",48187,52862,10640,9.6,20017
2008,"Guadalupe, TX",48187,61979,12191,10.6,20814
2009,"Guadalupe, TX",48187,57817,13333,11.2,21559
