YEAR,Areaname,STCOU,Median_Household_Income,Poverty_number_of_people,Poverty_percent_of_people,Public_school_enrollment_Fall
1995,"Catawba, NC",37035,36127,11881,9.2,20285
1997,"Catawba, NC",37035,38456,12365,9.3,21143
1998,"Catawba, NC",37035,40481,13239,9.8,21645
1999,"Catawba, NC",37035,40132,13967,9.9,22410
2000,"Catawba, NC",37035,42492,12806,8.9,22644
2001,"Catawba, NC",37035,41189,13744,9.5,23290
2002,"Catawba, NC",37035,40562,14878,10.2,23879
2003,"Catawba, NC",37035,40112,16129,10.9,23938
2004,"Catawba, NC",37035,41231,17116,11.4,24214
2005,"Catawba, NC",37035,40017,19611,13.2,24534
2006,"Catawba, NC",37035,42722,17482,11.5,24702
2007,"Catawba, NC",37035,43618,16996,11.1,25158
2008,"Catawba, NC",37035,43737,21344,13.8,24795
2009,"Catawba, NC",37035,42100,22556,14.4,25388
