YEAR,Areaname,STCOU,Median_Household_Income,Poverty_number_of_people,Poverty_percent_of_people,Public_school_enrollment_Fall
1995,"Dawson, TX",48115,24258,4135,29.7,3485
1997,"Dawson, TX",48115,25738,3582,26.7,3284
1998,"Dawson, TX",48115,26097,3485,26.3,3220
1999,"Dawson, TX",48115,27256,3015,23.7,3237
2000,"Dawson, TX",48115,28528,3242,25.7,3219
2001,"Dawson, TX",48115,27284,3244,26.5,3114
2002,"Dawson, TX",48115,26218,3145,25.9,3009
2003,"Dawson, TX",48115,26996,2713,22.5,2849
2004,"Dawson, TX",48115,27963,2710,22.6,2686
2005,"Dawson, TX",48115,29309,3069,25.7,2622
2006,"Dawson, TX",48115,29719,2797,23.6,2631
2007,"Dawson, TX",48115,31408,2951,25.5,2585
2008,"Dawson, TX",48115,40590,2484,21.7,2578
2009,"Dawson, TX",48115,34901,2683,23.6,2518
