YEAR,Areaname,STCOU,Median_Household_Income,Poverty_number_of_people,Poverty_percent_of_people,Public_school_enrollment_Fall
1995,"Cattaraugus, NY",36009,29439,12760,15.1,18643
1997,"Cattaraugus, NY",36009,31348,13206,15.7,18754
1998,"Cattaraugus, NY",36009,32057,12809,15.3,18758
1999,"Cattaraugus, NY",36009,32761,10908,13.3,18524
2000,"Cattaraugus, NY",36009,34673,10336,12.8,18251
2001,"Cattaraugus, NY",36009,33460,10689,13.2,17878
2002,"Cattaraugus, NY",36009,33632,10528,13.0,17238
2003,"Cattaraugus, NY",36009,34865,10950,13.6,17198
2004,"Cattaraugus, NY",36009,36168,10568,13.2,16525
2005,"Cattaraugus, NY",36009,37409,11062,14.0,15548
2006,"Cattaraugus, NY",36009,38774,11657,14.8,15247
2007,"Cattaraugus, NY",36009,40830,12247,15.8,15112
2008,"Cattaraugus, NY",36009,42549,11403,14.8,14876
2009,"Cattaraugus, NY",36009,38811,13037,17.0,14679
