YEAR,Areaname,STCOU,Median_Household_Income,Poverty_number_of_people,Poverty_percent_of_people,Public_school_enrollment_Fall
1995,"East Feliciana, LA",22037,25776,4216,22.8,3329
1997,"East Feliciana, LA",22037,26864,3817,20.6,3066
1998,"East Feliciana, LA",22037,28574,3565,19.1,3096
1999,"East Feliciana, LA",22037,29718,3604,18.7,2889
2000,"East Feliciana, LA",22037,31307,3565,18.6,2861
2001,"East Feliciana, LA",22037,30355,3633,19.1,2767
2002,"East Feliciana, LA",22037,30722,3339,17.5,2628
2003,"East Feliciana, LA",22037,31265,3353,17.7,2578
2004,"East Feliciana, LA",22037,31995,3645,19.3,2369
2005,"East Feliciana, LA",22037,35766,4070,22.4,2343
2006,"East Feliciana, LA",22037,34605,4174,22.1,2432
2007,"East Feliciana, LA",22037,35960,4186,22.5,2356
2008,"East Feliciana, LA",22037,39244,3958,21.2,2301
2009,"East Feliciana, LA",22037,38856,3676,19.7,2228
