YEAR,Areaname,STCOU,Median_Household_Income,Poverty_number_of_people,Poverty_percent_of_people,Public_school_enrollment_Fall
1995,"Palm Beach, FL",12099,35833,118676,11.9,122145
1997,"Palm Beach, FL",12099,37045,118247,11.5,132656
1998,"Palm Beach, FL",12099,39199,114518,11.0,138042
1999,"Palm Beach, FL",12099,40967,111575,10.0,142724
2000,"Palm Beach, FL",12099,42008,108668,9.5,147041
2001,"Palm Beach, FL",12099,41892,122173,10.4,150135
2002,"Palm Beach, FL",12099,41766,129110,10.7,154340
2003,"Palm Beach, FL",12099,42979,133374,10.9,160700
2004,"Palm Beach, FL",12099,44186,125884,10.1,170745
2005,"Palm Beach, FL",12099,48086,136998,11.0,175715
2006,"Palm Beach, FL",12099,51658,133364,10.6,175616
2007,"Palm Beach, FL",12099,53500,127311,10.2,172102
2008,"Palm Beach, FL",12099,52807,145947,11.7,171523
2009,"Palm Beach, FL",12099,49660,180884,14.4,172775
