YEAR,Areaname,STCOU,Median_Household_Income,Poverty_number_of_people,Poverty_percent_of_people,Public_school_enrollment_Fall
1995,"Clinton, KY",21053,16148,3172,33.9,1702
1997,"Clinton, KY",21053,17104,2801,29.7,1544
1998,"Clinton, KY",21053,19150,2741,28.5,1542
1999,"Clinton, KY",21053,20341,2339,24.3,1575
2000,"Clinton, KY",21053,21293,2186,22.8,1566
2001,"Clinton, KY",21053,20747,2248,23.4,1595
2002,"Clinton, KY",21053,21393,2149,22.4,1556
2003,"Clinton, KY",21053,22929,2064,21.7,1632
2004,"Clinton, KY",21053,23853,2244,23.5,1708
2005,"Clinton, KY",21053,23282,2553,27.0,1746
2006,"Clinton, KY",21053,22185,2876,30.4,1762
2007,"Clinton, KY",21053,25677,2279,24.1,1636
2008,"Clinton, KY",21053,25029,2504,26.4,1695
2009,"Clinton, KY",21053,25776,2525,27.1,1764
