YEAR,Areaname,STCOU,Median_Household_Income,Poverty_number_of_people,Poverty_percent_of_people,Public_school_enrollment_Fall
1995,"Shelby, IL",17173,31826,2065,9.1,4447
1997,"Shelby, IL",17173,34827,2294,10.0,4585
1998,"Shelby, IL",17173,35532,2204,9.7,5255
1999,"Shelby, IL",17173,36562,2054,9.0,5334
2000,"Shelby, IL",17173,38317,2094,9.4,4397
2001,"Shelby, IL",17173,37744,2056,9.2,4353
2002,"Shelby, IL",17173,37310,2203,9.9,4248
2003,"Shelby, IL",17173,37496,2099,9.4,4010
2004,"Shelby, IL",17173,40251,2096,9.5,3649
2005,"Shelby, IL",17173,44757,2295,10.5,3677
2006,"Shelby, IL",17173,41953,2324,10.6,3634
2007,"Shelby, IL",17173,41337,2597,12.1,2629
2008,"Shelby, IL",17173,46378,2201,10.3,2566
2009,"Shelby, IL",17173,44956,2334,10.9,2553
