YEAR,Areaname,STCOU,Median_Household_Income,Poverty_number_of_people,Poverty_percent_of_people,Public_school_enrollment_Fall
1995,"Whitfield, GA",13313,33323,10378,12.8,14138
1997,"Whitfield, GA",13313,35754,9846,11.9,14960
1998,"Whitfield, GA",13313,37178,10033,12.0,15362
1999,"Whitfield, GA",13313,37799,9073,10.9,15413
2000,"Whitfield, GA",13313,39438,8796,10.3,15912
2001,"Whitfield, GA",13313,38822,9777,11.4,16374
2002,"Whitfield, GA",13313,38916,9936,11.3,17003
2003,"Whitfield, GA",13313,40229,10767,12.1,17429
2004,"Whitfield, GA",13313,41520,10749,11.9,18171
2005,"Whitfield, GA",13313,41203,11507,12.9,18667
2006,"Whitfield, GA",13313,41964,12698,13.9,19338
2007,"Whitfield, GA",13313,43408,15210,16.5,19790
2008,"Whitfield, GA",13313,44060,13076,14.1,20182
2009,"Whitfield, GA",13313,40050,21344,23.1,20146
