YEAR,Areaname,STCOU,Median_Household_Income,Poverty_number_of_people,Poverty_percent_of_people,Public_school_enrollment_Fall
1995,"San Jacinto, TX",48407,26758,4207,20.8,3171
1997,"San Jacinto, TX",48407,28337,4349,19.7,3426
1998,"San Jacinto, TX",48407,29689,3989,17.5,3467
1999,"San Jacinto, TX",48407,30780,3745,16.9,3507
2000,"San Jacinto, TX",48407,32552,4190,18.5,3583
2001,"San Jacinto, TX",48407,31459,4514,19.6,3576
2002,"San Jacinto, TX",48407,31368,4541,19.1,3645
2003,"San Jacinto, TX",48407,31757,4316,17.6,3573
2004,"San Jacinto, TX",48407,32732,4414,17.9,3717
2005,"San Jacinto, TX",48407,33578,5009,20.4,3653
2006,"San Jacinto, TX",48407,40577,4712,19.2,3583
2007,"San Jacinto, TX",48407,39463,4234,17.2,3530
2008,"San Jacinto, TX",48407,40606,4722,19.1,3500
2009,"San Jacinto, TX",48407,40305,5086,20.6,3449
