YEAR,Areaname,STCOU,Median_Household_Income,Poverty_number_of_people,Poverty_percent_of_people,Public_school_enrollment_Fall
1995,"Curry, NM",35009,26781,9254,19.4,10323
1997,"Curry, NM",35009,28297,9141,20.5,10666
1998,"Curry, NM",35009,29410,8904,20.6,10614
1999,"Curry, NM",35009,28599,8768,19.9,10133
2000,"Curry, NM",35009,29703,8254,19.0,9700
2001,"Curry, NM",35009,29472,8441,19.4,9439
2002,"Curry, NM",35009,29698,8242,18.6,9263
2003,"Curry, NM",35009,30745,8342,18.7,9015
2004,"Curry, NM",35009,31824,7744,17.3,9175
2005,"Curry, NM",35009,33548,8666,19.5,9301
2006,"Curry, NM",35009,33160,9067,20.4,9217
2007,"Curry, NM",35009,35243,8146,18.5,9204
2008,"Curry, NM",35009,39401,7682,17.9,9116
2009,"Curry, NM",35009,37196,7791,17.9,9141
