YEAR,Areaname,STCOU,Median_Household_Income,Poverty_number_of_people,Poverty_percent_of_people,Public_school_enrollment_Fall
1995,"Arthur, NE",31005,19848,46,10.8,109
1997,"Arthur, NE",31005,19468,59,13.5,82
1998,"Arthur, NE",31005,18400,53,12.1,103
1999,"Arthur, NE",31005,25277,48,10.7,97
2000,"Arthur, NE",31005,27315,44,10.5,90
2001,"Arthur, NE",31005,26243,41,10.4,90
2002,"Arthur, NE",31005,25760,40,9.9,80
2003,"Arthur, NE",31005,30826,40,9.8,69
2004,"Arthur, NE",31005,33816,36,9.4,80
2005,"Arthur, NE",31005,33691,45,12.0,87
2006,"Arthur, NE",31005,32986,51,13.8,82
2007,"Arthur, NE",31005,34241,40,11.3,79
2008,"Arthur, NE",31005,35208,35,10.4,94
2009,"Arthur, NE",31005,40460,46,13.6,91
