YEAR,Areaname,STCOU,Median_Household_Income,Poverty_number_of_people,Poverty_percent_of_people,Public_school_enrollment_Fall
1995,"Minidoka, ID",16067,29455,3372,16.2,5392
1997,"Minidoka, ID",16067,30598,3299,16.3,5295
1998,"Minidoka, ID",16067,30807,3057,14.9,5214
1999,"Minidoka, ID",16067,31326,2927,14.5,5035
2000,"Minidoka, ID",16067,33107,2727,14.0,4864
2001,"Minidoka, ID",16067,32474,2751,14.2,4733
2002,"Minidoka, ID",16067,32677,2561,13.3,4476
2003,"Minidoka, ID",16067,32173,2551,13.3,4369
2004,"Minidoka, ID",16067,33739,2476,13.1,4247
2005,"Minidoka, ID",16067,35548,3064,16.3,4123
2006,"Minidoka, ID",16067,35305,2772,14.7,4112
2007,"Minidoka, ID",16067,39490,2963,16.1,4067
2008,"Minidoka, ID",16067,42979,2467,13.4,4136
2009,"Minidoka, ID",16067,42051,2834,14.9,4097
