YEAR,Areaname,STCOU,Median_Household_Income,Poverty_number_of_people,Poverty_percent_of_people,Public_school_enrollment_Fall
1995,"San Francisco, CA",6075,37854,89843,12.3,62579
1997,"San Francisco, CA",6075,43405,94142,12.6,62830
1998,"San Francisco, CA",6075,47239,87451,11.7,62149
1999,"San Francisco, CA",6075,51291,76067,9.9,61950
2000,"San Francisco, CA",6075,55761,70347,9.2,62101
2001,"San Francisco, CA",6075,54779,73867,9.8,62041
2002,"San Francisco, CA",6075,53087,79463,10.7,61766
2003,"San Francisco, CA",6075,51302,88287,12.0,60894
2004,"San Francisco, CA",6075,51815,84862,11.6,59414
2005,"San Francisco, CA",6075,57476,87324,12.2,58735
2006,"San Francisco, CA",6075,64648,88596,12.1,57703
2007,"San Francisco, CA",6075,67333,80277,10.6,56881
2008,"San Francisco, CA",6075,73127,89423,11.2,55749
2009,"San Francisco, CA",6075,70247,94134,11.7,56454
