YEAR,Areaname,STCOU,Median_Household_Income,Poverty_number_of_people,Poverty_percent_of_people,Public_school_enrollment_Fall
1995,"Otero, NM",35035,27267,9666,17.4,10043
1997,"Otero, NM",35035,29412,9567,17.7,10222
1998,"Otero, NM",35035,30861,9324,17.4,10136
1999,"Otero, NM",35035,30077,9994,16.3,9903
2000,"Otero, NM",35035,30777,9967,16.6,9831
2001,"Otero, NM",35035,30506,11027,18.2,9400
2002,"Otero, NM",35035,30623,10684,17.4,9058
2003,"Otero, NM",35035,31350,10253,16.5,8773
2004,"Otero, NM",35035,32400,9427,15.2,8388
2005,"Otero, NM",35035,34422,10670,17.4,8269
2006,"Otero, NM",35035,38812,11550,18.9,8004
2007,"Otero, NM",35035,36350,12393,20.4,8018
2008,"Otero, NM",35035,38936,10893,18.0,7815
2009,"Otero, NM",35035,35557,12314,20.2,7626
