YEAR,Areaname,STCOU,Median_Household_Income,Poverty_number_of_people,Poverty_percent_of_people,Public_school_enrollment_Fall
1995,"Glenn, CA",6021,26293,4920,18.7,6074
1997,"Glenn, CA",6021,28649,5200,19.9,6188
1998,"Glenn, CA",6021,29055,5159,19.7,6206
1999,"Glenn, CA",6021,30626,4663,17.8,6167
2000,"Glenn, CA",6021,32321,4614,17.8,6215
2001,"Glenn, CA",6021,31637,4499,17.1,6234
2002,"Glenn, CA",6021,31751,4156,15.4,6167
2003,"Glenn, CA",6021,32652,4118,15.2,6055
2004,"Glenn, CA",6021,34883,3940,14.4,6063
2005,"Glenn, CA",6021,35707,4763,17.5,5977
2006,"Glenn, CA",6021,38093,4915,17.8,5945
2007,"Glenn, CA",6021,38521,4375,15.8,5706
2008,"Glenn, CA",6021,39641,4713,16.9,5710
2009,"Glenn, CA",6021,41904,4412,15.8,5554
