YEAR,Areaname,STCOU,Median_Household_Income,Poverty_number_of_people,Poverty_percent_of_people,Public_school_enrollment_Fall
1995,"Clare, MI",26035,23671,5667,19.7,5314
1997,"Clare, MI",26035,25237,5055,17.0,5396
1998,"Clare, MI",26035,26801,5364,17.8,5675
1999,"Clare, MI",26035,28325,4706,15.2,5656
2000,"Clare, MI",26035,29791,4609,14.9,5643
2001,"Clare, MI",26035,28962,4666,14.9,5687
2002,"Clare, MI",26035,29150,5003,16.0,5567
2003,"Clare, MI",26035,30028,4581,14.6,5545
2004,"Clare, MI",26035,31277,5221,16.7,5481
2005,"Clare, MI",26035,33919,5510,17.8,5270
2006,"Clare, MI",26035,31943,6056,19.7,5319
2007,"Clare, MI",26035,33639,6054,20.1,5116
2008,"Clare, MI",26035,34907,5691,19.1,5101
2009,"Clare, MI",26035,32568,6553,22.1,4934
