YEAR,Areaname,STCOU,Median_Household_Income,Poverty_number_of_people,Poverty_percent_of_people,Public_school_enrollment_Fall
1995,"Baker, FL",12003,31198,3415,18.1,4567
1997,"Baker, FL",12003,32377,3255,16.9,4635
1998,"Baker, FL",12003,33966,3081,15.9,4630
1999,"Baker, FL",12003,36321,2835,14.0,4733
2000,"Baker, FL",12003,39070,2782,13.6,4731
2001,"Baker, FL",12003,38049,2873,13.7,4598
2002,"Baker, FL",12003,38438,2824,13.3,4566
2003,"Baker, FL",12003,39250,2966,13.7,4490
2004,"Baker, FL",12003,41589,2839,12.7,4606
2005,"Baker, FL",12003,43011,3204,14.5,4775
2006,"Baker, FL",12003,44860,3367,14.7,4903
2007,"Baker, FL",12003,45783,3350,14.4,4974
2008,"Baker, FL",12003,48443,3628,15.3,4959
2009,"Baker, FL",12003,46513,4098,17.2,5065
