YEAR,Areaname,STCOU,Median_Household_Income,Poverty_number_of_people,Poverty_percent_of_people,Public_school_enrollment_Fall
1995,"Sebastian, AR",5131,30233,15231,14.4,17964
1997,"Sebastian, AR",5131,32360,15292,14.4,18381
1998,"Sebastian, AR",5131,33727,15220,14.2,18770
1999,"Sebastian, AR",5131,33765,15558,13.7,18700
2000,"Sebastian, AR",5131,35003,15381,13.4,18494
2001,"Sebastian, AR",5131,34481,16244,14.1,18579
2002,"Sebastian, AR",5131,34599,17263,14.9,18747
2003,"Sebastian, AR",5131,35601,17877,15.4,18608
2004,"Sebastian, AR",5131,36863,17839,15.2,18916
2005,"Sebastian, AR",5131,35765,18558,16.0,19108
2006,"Sebastian, AR",5131,37862,17906,15.2,19828
2007,"Sebastian, AR",5131,40545,19183,16.1,19142
2008,"Sebastian, AR",5131,39573,20814,17.3,19552
2009,"Sebastian, AR",5131,39088,21305,17.6,19511
