YEAR,Areaname,STCOU,Median_Household_Income,Poverty_number_of_people,Poverty_percent_of_people,Public_school_enrollment_Fall
1995,"Lowndes, GA",13185,28900,16983,21.0,15562
1997,"Lowndes, GA",13185,30296,16818,20.5,15884
1998,"Lowndes, GA",13185,31365,16125,19.6,15733
1999,"Lowndes, GA",13185,31246,14698,17.2,16216
2000,"Lowndes, GA",13185,32575,14378,16.8,16098
2001,"Lowndes, GA",13185,31831,15015,17.3,16231
2002,"Lowndes, GA",13185,31980,15192,17.3,16206
2003,"Lowndes, GA",13185,32672,15772,17.7,16289
2004,"Lowndes, GA",13185,33286,16212,18.0,16360
2005,"Lowndes, GA",13185,37525,16107,18.0,16581
2006,"Lowndes, GA",13185,36225,19535,21.6,16563
2007,"Lowndes, GA",13185,38666,19261,20.5,16818
2008,"Lowndes, GA",13185,41209,18956,19.6,17043
2009,"Lowndes, GA",13185,38143,23217,23.6,17273
