YEAR,Areaname,STCOU,Median_Household_Income,Poverty_number_of_people,Poverty_percent_of_people,Public_school_enrollment_Fall
1995,"Kern, CA",6029,32183,124931,20.6,131578
1997,"Kern, CA",6029,32359,128669,21.0,136677
1998,"Kern, CA",6029,33769,127410,20.5,140038
1999,"Kern, CA",6029,33723,122251,19.3,141619
2000,"Kern, CA",6029,36446,119920,18.6,143671
2001,"Kern, CA",6029,35575,122611,18.6,146097
2002,"Kern, CA",6029,36441,125214,18.3,147988
2003,"Kern, CA",6029,37553,128058,18.2,150790
2004,"Kern, CA",6029,38689,129287,17.8,160157
2005,"Kern, CA",6029,40146,149772,20.8,165817
2006,"Kern, CA",6029,42709,152227,20.5,170362
2007,"Kern, CA",6029,46639,135992,18.1,171347
2008,"Kern, CA",6029,44716,156128,20.5,173969
2009,"Kern, CA",6029,46938,170614,22.2,174132
