YEAR,Areaname,STCOU,Median_Household_Income,Poverty_number_of_people,Poverty_percent_of_people,Public_school_enrollment_Fall
1995,"Ashtabula, OH",39007,29707,14567,14.2,18406
1997,"Ashtabula, OH",39007,32318,13812,13.4,18647
1998,"Ashtabula, OH",39007,33669,13606,13.2,18688
1999,"Ashtabula, OH",39007,34555,13405,13.2,18717
2000,"Ashtabula, OH",39007,35908,12013,11.9,18717
2001,"Ashtabula, OH",39007,34861,12856,12.7,18465
2002,"Ashtabula, OH",39007,35054,12326,12.1,18042
2003,"Ashtabula, OH",39007,35982,12189,12.0,17603
2004,"Ashtabula, OH",39007,37729,12943,12.7,17617
2005,"Ashtabula, OH",39007,37515,15370,15.3,17301
2006,"Ashtabula, OH",39007,38834,15977,15.9,17143
2007,"Ashtabula, OH",39007,40107,15322,15.5,16854
2008,"Ashtabula, OH",39007,41899,15304,15.6,16510
2009,"Ashtabula, OH",39007,39501,17245,17.5,16262
