YEAR,Areaname,STCOU,Median_Household_Income,Poverty_number_of_people,Poverty_percent_of_people,Public_school_enrollment_Fall
1995,"Jerauld, SD",46073,24691,325,13.9,582
1997,"Jerauld, SD",46073,28026,308,13.9,551
1998,"Jerauld, SD",46073,29434,274,12.8,540
1999,"Jerauld, SD",46073,30291,260,11.5,503
2000,"Jerauld, SD",46073,32230,261,11.7,480
2001,"Jerauld, SD",46073,31565,222,10.1,455
2002,"Jerauld, SD",46073,30165,242,11.2,433
2003,"Jerauld, SD",46073,32449,264,12.8,390
2004,"Jerauld, SD",46073,33791,259,12.3,332
2005,"Jerauld, SD",46073,33152,289,13.9,332
2006,"Jerauld, SD",46073,34930,302,14.9,258
2007,"Jerauld, SD",46073,35930,292,15.0,277
2008,"Jerauld, SD",46073,39198,273,14.1,272
2009,"Jerauld, SD",46073,39786,305,16.0,306
