YEAR,Areaname,STCOU,Median_Household_Income,Poverty_number_of_people,Poverty_percent_of_people,Public_school_enrollment_Fall
1995,"Phillips, KS",20147,29165,644,10.6,1179
1997,"Phillips, KS",20147,32418,720,12.1,1179
1998,"Phillips, KS",20147,33730,795,13.5,1163
1999,"Phillips, KS",20147,34464,703,11.9,1175
2000,"Phillips, KS",20147,35781,577,10.0,1139
2001,"Phillips, KS",20147,35156,634,11.3,1118
2002,"Phillips, KS",20147,34432,617,11.1,1079
2003,"Phillips, KS",20147,35174,583,10.7,1067
2004,"Phillips, KS",20147,36251,594,11.0,992
2005,"Phillips, KS",20147,37003,627,11.7,973
2006,"Phillips, KS",20147,44709,610,11.5,1016
2007,"Phillips, KS",20147,41735,569,10.9,996
2008,"Phillips, KS",20147,41832,591,11.4,962
2009,"Phillips, KS",20147,40247,617,12.1,867
