YEAR,Areaname,STCOU,Median_Household_Income,Poverty_number_of_people,Poverty_percent_of_people,Public_school_enrollment_Fall
1995,"Las Animas, CO",8071,22506,3366,23.6,2384
1997,"Las Animas, CO",8071,22682,3433,23.8,2506
1998,"Las Animas, CO",8071,24375,3341,22.9,2466
1999,"Las Animas, CO",8071,27140,2672,17.9,2432
2000,"Las Animas, CO",8071,28730,2750,18.4,2351
2001,"Las Animas, CO",8071,27960,2542,16.8,2475
2002,"Las Animas, CO",8071,29044,2562,16.8,2374
2003,"Las Animas, CO",8071,30028,2315,15.4,2378
2004,"Las Animas, CO",8071,31798,2372,15.6,3362
2005,"Las Animas, CO",8071,32246,2618,17.4,3319
2006,"Las Animas, CO",8071,35008,2503,16.4,3486
2007,"Las Animas, CO",8071,36607,2609,17.2,3286
2008,"Las Animas, CO",8071,38876,2559,16.8,2933
2009,"Las Animas, CO",8071,36575,2816,18.5,2799
