YEAR,Areaname,STCOU,Median_Household_Income,Poverty_number_of_people,Poverty_percent_of_people,Public_school_enrollment_Fall
1995,"Ochiltree, TX",48357,32908,1152,13.1,1950
1997,"Ochiltree, TX",48357,36685,1107,12.6,2053
1998,"Ochiltree, TX",48357,38394,1088,12.5,2081
1999,"Ochiltree, TX",48357,37901,1187,13.3,2088
2000,"Ochiltree, TX",48357,40358,1129,12.5,2062
2001,"Ochiltree, TX",48357,40527,1085,12.1,2013
2002,"Ochiltree, TX",48357,37751,1070,12.0,1990
2003,"Ochiltree, TX",48357,39504,1084,11.9,2035
2004,"Ochiltree, TX",48357,41381,1142,12.2,1984
2005,"Ochiltree, TX",48357,41835,1235,13.3,2059
2006,"Ochiltree, TX",48357,44517,1165,12.3,2102
2007,"Ochiltree, TX",48357,50838,1202,12.7,2116
2008,"Ochiltree, TX",48357,51680,1139,12.0,2179
2009,"Ochiltree, TX",48357,55032,1170,12.1,2239
