YEAR,Areaname,STCOU,Median_Household_Income,Poverty_number_of_people,Poverty_percent_of_people,Public_school_enrollment_Fall
1995,"Wabaunsee, KS",20197,34206,604,9.1,1246
1997,"Wabaunsee, KS",20197,36802,513,7.8,1341
1998,"Wabaunsee, KS",20197,38520,505,7.7,1339
1999,"Wabaunsee, KS",20197,40201,512,7.5,1259
2000,"Wabaunsee, KS",20197,42317,480,7.2,1253
2001,"Wabaunsee, KS",20197,42127,514,7.7,1180
2002,"Wabaunsee, KS",20197,41902,529,7.9,1129
2003,"Wabaunsee, KS",20197,42056,511,7.5,1083
2004,"Wabaunsee, KS",20197,44997,517,7.6,994
2005,"Wabaunsee, KS",20197,47231,540,8.0,1016
2006,"Wabaunsee, KS",20197,48415,607,9.0,1029
2007,"Wabaunsee, KS",20197,48438,538,8.0,1020
2008,"Wabaunsee, KS",20197,54114,557,8.2,1029
2009,"Wabaunsee, KS",20197,55341,590,8.8,974
