YEAR,Areaname,STCOU,Median_Household_Income,Poverty_number_of_people,Poverty_percent_of_people,Public_school_enrollment_Fall
1995,"Howard, IN",18067,41359,8173,9.6,14429
1997,"Howard, IN",18067,43491,8164,9.7,14461
1998,"Howard, IN",18067,45037,8689,10.3,14288
1999,"Howard, IN",18067,43944,7544,8.9,14288
2000,"Howard, IN",18067,45800,7421,8.8,13991
2001,"Howard, IN",18067,44440,7428,8.8,14023
2002,"Howard, IN",18067,44442,7941,9.4,14111
2003,"Howard, IN",18067,45856,8641,10.3,14167
2004,"Howard, IN",18067,45588,10062,11.9,13849
2005,"Howard, IN",18067,45725,10647,12.8,13973
2006,"Howard, IN",18067,44964,13918,16.7,14041
2007,"Howard, IN",18067,45569,10715,13.0,14033
2008,"Howard, IN",18067,49140,10903,13.3,13838
2009,"Howard, IN",18067,47108,12369,15.1,13737
