YEAR,Areaname,STCOU,Median_Household_Income,Poverty_number_of_people,Poverty_percent_of_people,Public_school_enrollment_Fall
1995,"San Augustine, TX",48405,20321,1876,23.7,1548
1997,"San Augustine, TX",48405,21658,1887,23.7,1590
1998,"San Augustine, TX",48405,23302,1902,23.9,1568
1999,"San Augustine, TX",48405,25436,1847,21.2,1515
2000,"San Augustine, TX",48405,26839,1891,22.1,1517
2001,"San Augustine, TX",48405,26140,1904,22.2,1488
2002,"San Augustine, TX",48405,25887,1906,22.2,1446
2003,"San Augustine, TX",48405,26703,1699,19.8,1456
2004,"San Augustine, TX",48405,27704,1735,20.2,1414
2005,"San Augustine, TX",48405,29129,2035,23.9,1434
2006,"San Augustine, TX",48405,29143,1954,22.9,1439
2007,"San Augustine, TX",48405,30458,1809,21.8,1354
2008,"San Augustine, TX",48405,30306,1993,24.2,1261
2009,"San Augustine, TX",48405,29490,2165,26.3,1326
