YEAR,Areaname,STCOU,Median_Household_Income,Poverty_number_of_people,Poverty_percent_of_people,Public_school_enrollment_Fall
1995,"Seminole, OK",40133,21238,7202,29.0,5183
1997,"Seminole, OK",40133,22426,6561,26.7,5075
1998,"Seminole, OK",40133,22954,6435,26.4,5124
1999,"Seminole, OK",40133,24791,5192,21.2,5148
2000,"Seminole, OK",40133,26129,5161,21.2,5151
2001,"Seminole, OK",40133,25385,5286,22.0,5045
2002,"Seminole, OK",40133,25420,5307,22.0,4909
2003,"Seminole, OK",40133,26516,5071,20.9,4903
2004,"Seminole, OK",40133,27124,4984,20.5,4990
2005,"Seminole, OK",40133,27378,5839,24.2,5046
2006,"Seminole, OK",40133,30008,5743,23.9,5092
2007,"Seminole, OK",40133,33207,5381,22.8,5465
2008,"Seminole, OK",40133,31547,5196,22.0,5492
2009,"Seminole, OK",40133,31652,5798,24.5,5131
