YEAR,Areaname,STCOU,Median_Household_Income,Poverty_number_of_people,Poverty_percent_of_people,Public_school_enrollment_Fall
1995,"Hale, TX",48189,26767,8447,23.6,8585
1997,"Hale, TX",48189,28369,7880,22.0,8526
1998,"Hale, TX",48189,29783,7311,20.5,8622
1999,"Hale, TX",48189,30187,6882,20.1,8598
2000,"Hale, TX",48189,31420,6762,20.1,8499
2001,"Hale, TX",48189,30525,6786,20.4,8377
2002,"Hale, TX",48189,29991,6639,19.8,8045
2003,"Hale, TX",48189,30953,6831,20.1,7944
2004,"Hale, TX",48189,31228,6666,19.7,7963
2005,"Hale, TX",48189,31371,7010,20.8,7959
2006,"Hale, TX",48189,33123,6948,20.5,7918
2007,"Hale, TX",48189,35556,5988,18.0,7863
2008,"Hale, TX",48189,35802,6255,19.1,7587
2009,"Hale, TX",48189,35144,6338,19.2,7526
