YEAR,Areaname,STCOU,Median_Household_Income,Poverty_number_of_people,Poverty_percent_of_people,Public_school_enrollment_Fall
1995,MARYLAND,24000,42132,463848,9.2,772638
1997,MARYLAND,24000,45289,484987,9.5,805544
1998,MARYLAND,24000,47492,454060,8.8,818583
1999,MARYLAND,24000,49781,417207,8.0,830744
2000,MARYLAND,24000,52740,416005,7.9,841671
2001,MARYLAND,24000,53090,408668,7.7,846582
2002,MARYLAND,24000,53866,445430,8.3,852920
2003,MARYLAND,24000,54302,480448,8.8,860640
2004,MARYLAND,24000,57019,506265,9.2,869113
2005,MARYLAND,24000,61546,453850,8.3,865561
2006,MARYLAND,24000,65041,436978,8.0,860021
2007,MARYLAND,24000,67989,455601,8.3,851640
2008,MARYLAND,24000,70482,448788,8.2,845700
2009,MARYLAND,24000,69193,509141,9.2,843781
