YEAR,Areaname,STCOU,Median_Household_Income,Poverty_number_of_people,Poverty_percent_of_people,Public_school_enrollment_Fall
1995,"O'Brien, IA",19141,31280,1305,8.7,2977
1997,"O'Brien, IA",19141,35048,1261,8.5,3060
1998,"O'Brien, IA",19141,35805,1307,9.0,3035
1999,"O'Brien, IA",19141,36144,1120,7.6,2955
2000,"O'Brien, IA",19141,37747,1081,7.4,2873
2001,"O'Brien, IA",19141,37360,1069,7.5,2779
2002,"O'Brien, IA",19141,37641,1165,8.2,2775
2003,"O'Brien, IA",19141,38489,1089,7.8,2685
2004,"O'Brien, IA",19141,41389,1220,8.7,2557
2005,"O'Brien, IA",19141,40558,1224,8.9,2513
2006,"O'Brien, IA",19141,41063,1272,9.3,2477
2007,"O'Brien, IA",19141,44359,1123,8.4,2396
2008,"O'Brien, IA",19141,46584,1195,9.0,2351
2009,"O'Brien, IA",19141,43292,1249,9.4,2379
