YEAR,Areaname,STCOU,Median_Household_Income,Poverty_number_of_people,Poverty_percent_of_people,Public_school_enrollment_Fall
1995,"Habersham, GA",13137,32163,3398,11.5,5251
1997,"Habersham, GA",13137,33582,3418,11.2,5381
1998,"Habersham, GA",13137,35402,3647,11.7,5512
1999,"Habersham, GA",13137,35328,3808,11.1,5495
2000,"Habersham, GA",13137,36905,3982,11.2,5540
2001,"Habersham, GA",13137,36059,4332,12.1,5516
2002,"Habersham, GA",13137,36107,4438,12.1,5653
2003,"Habersham, GA",13137,36841,4481,12.1,5738
2004,"Habersham, GA",13137,38407,4463,11.7,6043
2005,"Habersham, GA",13137,37313,4345,11.5,6272
2006,"Habersham, GA",13137,41402,4932,12.6,6464
2007,"Habersham, GA",13137,41696,5757,14.4,6594
2008,"Habersham, GA",13137,45377,5489,13.5,6856
2009,"Habersham, GA",13137,37168,7283,17.7,6969
