YEAR,Areaname,STCOU,Median_Household_Income,Poverty_number_of_people,Poverty_percent_of_people,Public_school_enrollment_Fall
1995,"Jim Hogg, TX",48247,20130,1711,33.6,1307
1997,"Jim Hogg, TX",48247,21817,1549,30.5,1300
1998,"Jim Hogg, TX",48247,23332,1480,29.1,1247
1999,"Jim Hogg, TX",48247,24845,1431,27.2,1257
2000,"Jim Hogg, TX",48247,26253,1355,26.5,1245
2001,"Jim Hogg, TX",48247,26226,1219,24.0,1225
2002,"Jim Hogg, TX",48247,26366,1136,22.8,1180
2003,"Jim Hogg, TX",48247,27970,1129,22.5,1200
2004,"Jim Hogg, TX",48247,29634,1095,22.0,1144
2005,"Jim Hogg, TX",48247,28007,1291,26.0,1135
2006,"Jim Hogg, TX",48247,31809,1202,24.2,1124
2007,"Jim Hogg, TX",48247,32350,1121,22.8,1091
2008,"Jim Hogg, TX",48247,33104,1130,22.8,1101
2009,"Jim Hogg, TX",48247,32984,1113,22.6,1129
