YEAR,Areaname,STCOU,Median_Household_Income,Poverty_number_of_people,Poverty_percent_of_people,Public_school_enrollment_Fall
1995,"Lawrence, KY",21127,21551,4788,30.9,2802
1997,"Lawrence, KY",21127,22608,4318,27.5,2763
1998,"Lawrence, KY",21127,23991,4086,25.7,2749
1999,"Lawrence, KY",21127,23174,3737,23.9,2912
2000,"Lawrence, KY",21127,23544,3703,23.6,2861
2001,"Lawrence, KY",21127,23060,3746,23.6,2889
2002,"Lawrence, KY",21127,23958,3765,23.6,2818
2003,"Lawrence, KY",21127,25070,3624,22.6,2745
2004,"Lawrence, KY",21127,26336,4020,24.8,2705
2005,"Lawrence, KY",21127,25948,5324,33.4,2686
2006,"Lawrence, KY",21127,25142,4369,26.9,2695
2007,"Lawrence, KY",21127,29399,4103,25.3,2547
2008,"Lawrence, KY",21127,29015,4435,27.1,2565
2009,"Lawrence, KY",21127,30855,4935,29.9,2457
