YEAR,Areaname,STCOU,Median_Household_Income,Poverty_number_of_people,Poverty_percent_of_people,Public_school_enrollment_Fall
1995,"Lubbock, TX",48303,30202,44415,19.7,42853
1997,"Lubbock, TX",48303,31961,42849,19.3,43047
1998,"Lubbock, TX",48303,32894,39644,17.8,42950
1999,"Lubbock, TX",48303,31657,40303,17.2,42599
2000,"Lubbock, TX",48303,33232,40482,17.2,42177
2001,"Lubbock, TX",48303,32347,41203,17.3,42252
2002,"Lubbock, TX",48303,32405,42334,17.5,42230
2003,"Lubbock, TX",48303,33065,42618,17.6,42262
2004,"Lubbock, TX",48303,33642,43246,17.8,42934
2005,"Lubbock, TX",48303,35150,46751,19.4,43007
2006,"Lubbock, TX",48303,37403,45727,18.7,43574
2007,"Lubbock, TX",48303,41223,43636,17.4,43826
2008,"Lubbock, TX",48303,44389,40067,15.7,44364
2009,"Lubbock, TX",48303,39159,52273,20.1,45686
