YEAR,Areaname,STCOU,Median_Household_Income,Poverty_number_of_people,Poverty_percent_of_people,Public_school_enrollment_Fall
1995,"Rensselaer, NY",36083,36891,16849,11.0,23491
1997,"Rensselaer, NY",36083,39550,17481,11.7,23898
1998,"Rensselaer, NY",36083,40584,17330,11.6,24133
1999,"Rensselaer, NY",36083,40978,14609,9.8,24104
2000,"Rensselaer, NY",36083,44011,13861,9.3,23990
2001,"Rensselaer, NY",36083,43277,13612,9.1,23753
2002,"Rensselaer, NY",36083,43854,13536,9.0,23576
2003,"Rensselaer, NY",36083,44146,14690,9.8,23428
2004,"Rensselaer, NY",36083,45367,15664,10.3,23472
2005,"Rensselaer, NY",36083,47457,17165,11.5,22740
2006,"Rensselaer, NY",36083,52123,15786,10.5,22607
2007,"Rensselaer, NY",36083,50840,15898,10.6,24506
2008,"Rensselaer, NY",36083,54437,15555,10.3,22469
2009,"Rensselaer, NY",36083,54262,16602,11.0,20891
