YEAR,Areaname,STCOU,Median_Household_Income,Poverty_number_of_people,Poverty_percent_of_people,Public_school_enrollment_Fall
1995,"Clinton, NY",36019,32795,10689,14.2,14929
1997,"Clinton, NY",36019,34918,11265,15.2,13900
1998,"Clinton, NY",36019,36374,11102,15.0,14099
1999,"Clinton, NY",36019,35918,9571,13.0,14064
2000,"Clinton, NY",36019,37635,9296,12.6,13925
2001,"Clinton, NY",36019,37004,8830,11.9,13839
2002,"Clinton, NY",36019,37763,8704,11.6,13797
2003,"Clinton, NY",36019,38772,9523,12.6,13743
2004,"Clinton, NY",36019,39935,9860,13.0,13671
2005,"Clinton, NY",36019,43251,10480,14.0,12990
2006,"Clinton, NY",36019,42536,11078,14.8,12776
2007,"Clinton, NY",36019,45462,9892,13.2,13012
2008,"Clinton, NY",36019,49988,10779,14.4,12312
2009,"Clinton, NY",36019,45740,10513,14.1,11975
