YEAR,Areaname,STCOU,Median_Household_Income,Poverty_number_of_people,Poverty_percent_of_people,Public_school_enrollment_Fall
1995,"Tunica, MS",28143,18272,2985,36.6,1999
1997,"Tunica, MS",28143,19322,2169,26.6,1986
1998,"Tunica, MS",28143,23318,2111,26.1,1991
1999,"Tunica, MS",28143,23719,2218,24.1,2005
2000,"Tunica, MS",28143,24819,2031,22.1,1999
2001,"Tunica, MS",28143,24571,2177,22.7,1979
2002,"Tunica, MS",28143,24622,2038,20.6,2005
2003,"Tunica, MS",28143,26161,2237,22.4,2066
2004,"Tunica, MS",28143,26413,2453,23.9,2243
2005,"Tunica, MS",28143,26370,2815,27.7,2307
2006,"Tunica, MS",28143,27139,2577,25.1,2323
2007,"Tunica, MS",28143,29894,2615,25.4,2241
2008,"Tunica, MS",28143,30640,2532,24.6,2276
2009,"Tunica, MS",28143,29249,2751,26.8,2257
