YEAR,Areaname,STCOU,Median_Household_Income,Poverty_number_of_people,Poverty_percent_of_people,Public_school_enrollment_Fall
1995,"Massac, IL",17127,26844,2160,14.2,2655
1997,"Massac, IL",17127,29159,2330,15.1,2635
1998,"Massac, IL",17127,30904,2239,14.6,3037
1999,"Massac, IL",17127,31620,2031,13.6,3161
2000,"Massac, IL",17127,32923,2002,13.6,2707
2001,"Massac, IL",17127,32462,1974,13.3,2641
2002,"Massac, IL",17127,33190,1938,13.0,2587
2003,"Massac, IL",17127,34159,1989,13.2,2614
2004,"Massac, IL",17127,35362,2089,13.8,2654
2005,"Massac, IL",17127,34198,2462,16.4,2656
2006,"Massac, IL",17127,37767,2026,13.7,2701
2007,"Massac, IL",17127,38461,2210,15.0,2678
2008,"Massac, IL",17127,38735,2297,15.6,2671
2009,"Massac, IL",17127,38302,2391,16.4,2638
