YEAR,Areaname,STCOU,Median_Household_Income,Poverty_number_of_people,Poverty_percent_of_people,Public_school_enrollment_Fall
1995,"Sitka, AK",2220,53339,552,6.7,2185
1997,"Sitka, AK",2220,50166,686,8.5,2084
1998,"Sitka, AK",2220,49027,682,8.6,2071
1999,"Sitka, AK",2220,48108,596,6.9,2069
2000,"Sitka, AK",2220,50624,568,6.8,2021
2001,"Sitka, AK",2220,49527,589,6.8,2075
2002,"Sitka, AK",2220,50171,620,7.2,1970
2003,"Sitka, AK",2220,51182,665,7.7,1977
2004,"Sitka, AK",2220,51494,680,7.7,1860
2005,"Sitka, AK",2220,54499,710,8.2,1884
2006,"Sitka, AK",2220,54050,712,8.2,1911
2007,"Sitka, AK",2220,58958,730,8.4,1900
2008,"Sitka, AK",2220,61436,677,7.8,1805
2009,"Sitka, AK",2220,59536,657,7.6,1761
