YEAR,Areaname,STCOU,Median_Household_Income,Poverty_number_of_people,Poverty_percent_of_people,Public_school_enrollment_Fall
1995,"Laclede, MO",29105,26190,4774,15.9,5170
1997,"Laclede, MO",29105,28136,4675,15.0,5360
1998,"Laclede, MO",29105,30066,4527,14.3,5656
1999,"Laclede, MO",29105,29565,4468,13.8,5793
2000,"Laclede, MO",29105,30816,4319,13.3,5939
2001,"Laclede, MO",29105,29915,4675,14.4,5933
2002,"Laclede, MO",29105,30367,4855,14.7,5971
2003,"Laclede, MO",29105,31488,4760,14.3,5982
2004,"Laclede, MO",29105,32656,5323,15.5,6117
2005,"Laclede, MO",29105,31887,5572,16.4,6135
2006,"Laclede, MO",29105,34035,5327,15.4,6141
2007,"Laclede, MO",29105,37282,5135,14.7,6182
2008,"Laclede, MO",29105,35325,6340,18.1,6153
2009,"Laclede, MO",29105,35807,6388,18.3,6104
