YEAR,Areaname,STCOU,Median_Household_Income,Poverty_number_of_people,Poverty_percent_of_people,Public_school_enrollment_Fall
1995,"Eaton, MI",26045,43352,7035,7.0,16215
1997,"Eaton, MI",26045,46527,7196,7.1,16387
1998,"Eaton, MI",26045,48279,7635,7.5,16693
1999,"Eaton, MI",26045,49000,6868,6.7,16738
2000,"Eaton, MI",26045,50873,6795,6.6,16783
2001,"Eaton, MI",26045,49796,6877,6.6,16843
2002,"Eaton, MI",26045,50534,7705,7.3,16724
2003,"Eaton, MI",26045,50983,8218,7.8,17078
2004,"Eaton, MI",26045,51494,9283,8.7,17140
2005,"Eaton, MI",26045,49891,9743,9.3,17085
2006,"Eaton, MI",26045,54232,8608,8.2,17274
2007,"Eaton, MI",26045,51873,8843,8.4,20184
2008,"Eaton, MI",26045,57512,9091,8.7,20143
2009,"Eaton, MI",26045,52343,10594,10.2,19631
