YEAR,Areaname,STCOU,Median_Household_Income,Poverty_number_of_people,Poverty_percent_of_people,Public_school_enrollment_Fall
1995,"Sierra, NM",35051,19912,2534,23.3,1735
1997,"Sierra, NM",35051,20724,2547,23.4,1810
1998,"Sierra, NM",35051,22038,2485,22.9,1897
1999,"Sierra, NM",35051,23118,2663,20.4,1885
2000,"Sierra, NM",35051,23883,2852,22.2,1874
2001,"Sierra, NM",35051,23013,3226,25.5,1787
2002,"Sierra, NM",35051,22820,3259,25.3,1708
2003,"Sierra, NM",35051,23111,2692,21.2,1651
2004,"Sierra, NM",35051,23821,2564,20.4,1637
2005,"Sierra, NM",35051,23902,3156,25.3,1574
2006,"Sierra, NM",35051,25013,3310,26.8,1551
2007,"Sierra, NM",35051,23387,2867,23.9,1477
2008,"Sierra, NM",35051,27580,2899,23.9,1456
2009,"Sierra, NM",35051,26864,3395,27.0,1501
