YEAR,Areaname,STCOU,Median_Household_Income,Poverty_number_of_people,Poverty_percent_of_people,Public_school_enrollment_Fall
1995,"Palo Pinto, TX",48363,24785,5160,20.5,4756
1997,"Palo Pinto, TX",48363,27083,4827,18.8,4748
1998,"Palo Pinto, TX",48363,28018,4334,16.7,4824
1999,"Palo Pinto, TX",48363,29798,4170,15.6,4912
2000,"Palo Pinto, TX",48363,31911,4239,15.8,4911
2001,"Palo Pinto, TX",48363,31572,4293,16.0,5008
2002,"Palo Pinto, TX",48363,31435,4420,16.4,5030
2003,"Palo Pinto, TX",48363,32163,4405,16.3,4940
2004,"Palo Pinto, TX",48363,33068,4369,16.1,5044
2005,"Palo Pinto, TX",48363,34580,4515,16.7,4981
2006,"Palo Pinto, TX",48363,35377,4553,16.6,5005
2007,"Palo Pinto, TX",48363,37034,4261,15.9,4943
2008,"Palo Pinto, TX",48363,41162,3788,14.0,4948
2009,"Palo Pinto, TX",48363,40141,4624,17.0,4926
