YEAR,Areaname,STCOU,Median_Household_Income,Poverty_number_of_people,Poverty_percent_of_people,Public_school_enrollment_Fall
1995,"Ray, MO",29177,33877,2366,10.3,3691
1997,"Ray, MO",29177,36927,2323,9.7,3853
1998,"Ray, MO",29177,38720,2129,8.9,3927
1999,"Ray, MO",29177,40706,1837,7.9,3970
2000,"Ray, MO",29177,42837,1754,7.5,3856
2001,"Ray, MO",29177,42705,1894,8.1,3861
2002,"Ray, MO",29177,43215,1919,8.1,3878
2003,"Ray, MO",29177,44012,1985,8.4,3875
2004,"Ray, MO",29177,46167,2262,9.5,3874
2005,"Ray, MO",29177,46503,2215,9.3,3865
2006,"Ray, MO",29177,48742,2374,10.1,3890
2007,"Ray, MO",29177,50761,2086,9.0,3822
2008,"Ray, MO",29177,51965,2261,9.8,3779
2009,"Ray, MO",29177,51326,2304,10.0,3713
