YEAR,Areaname,STCOU,Median_Household_Income,Poverty_number_of_people,Poverty_percent_of_people,Public_school_enrollment_Fall
1995,"Sanpete, UT",49039,29298,3124,16.0,5401
1997,"Sanpete, UT",49039,30460,3273,15.7,5475
1998,"Sanpete, UT",49039,30896,3461,16.2,5538
1999,"Sanpete, UT",49039,32102,2880,13.5,5561
2000,"Sanpete, UT",49039,33354,3232,14.8,5471
2001,"Sanpete, UT",49039,32954,3424,15.6,5353
2002,"Sanpete, UT",49039,33944,3261,14.6,5305
2003,"Sanpete, UT",49039,34417,3005,13.5,5217
2004,"Sanpete, UT",49039,35232,3107,13.8,5168
2005,"Sanpete, UT",49039,36281,3538,15.8,5062
2006,"Sanpete, UT",49039,37203,4076,18.1,5176
2007,"Sanpete, UT",49039,40706,3239,14.1,5301
2008,"Sanpete, UT",49039,42255,3627,15.3,5503
2009,"Sanpete, UT",49039,42834,3830,16.0,5385
