YEAR,Areaname,STCOU,Median_Household_Income,Poverty_number_of_people,Poverty_percent_of_people,Public_school_enrollment_Fall
1995,"Pierce, NE",31139,29190,724,9.1,1529
1997,"Pierce, NE",31139,34408,752,9.4,1546
1998,"Pierce, NE",31139,34665,812,10.2,1556
1999,"Pierce, NE",31139,33597,780,10.0,1596
2000,"Pierce, NE",31139,34679,743,9.6,1584
2001,"Pierce, NE",31139,34957,772,10.1,1576
2002,"Pierce, NE",31139,34582,800,10.5,1541
2003,"Pierce, NE",31139,36596,753,9.9,1469
2004,"Pierce, NE",31139,39224,701,9.3,1434
2005,"Pierce, NE",31139,40035,747,10.0,1405
2006,"Pierce, NE",31139,39410,824,11.1,1426
2007,"Pierce, NE",31139,41693,801,11.2,1385
2008,"Pierce, NE",31139,44320,691,9.8,1345
2009,"Pierce, NE",31139,45988,731,10.4,1298
