YEAR,Areaname,STCOU,Median_Household_Income,Poverty_number_of_people,Poverty_percent_of_people,Public_school_enrollment_Fall
1995,"Madison, IL",17119,36118,27400,10.6,43813
1997,"Madison, IL",17119,39405,28676,11.0,44488
1998,"Madison, IL",17119,40871,27254,10.5,51188
1999,"Madison, IL",17119,40765,25367,9.9,51286
2000,"Madison, IL",17119,41922,24920,9.8,43667
2001,"Madison, IL",17119,41538,23915,9.3,43322
2002,"Madison, IL",17119,42504,26169,10.1,42818
2003,"Madison, IL",17119,43747,27706,10.6,43186
2004,"Madison, IL",17119,45326,29155,11.2,43111
2005,"Madison, IL",17119,47235,28253,11.0,42937
2006,"Madison, IL",17119,47071,31579,12.2,43427
2007,"Madison, IL",17119,52073,29678,11.3,43605
2008,"Madison, IL",17119,51207,32953,12.6,43113
2009,"Madison, IL",17119,50628,34532,13.1,43053
