YEAR,Areaname,STCOU,Median_Household_Income,Poverty_number_of_people,Poverty_percent_of_people,Public_school_enrollment_Fall
1995,"Phelps, NE",31137,34884,831,8.4,1929
1997,"Phelps, NE",31137,37595,874,8.9,2044
1998,"Phelps, NE",31137,38196,961,9.8,2053
1999,"Phelps, NE",31137,38136,902,9.4,2024
2000,"Phelps, NE",31137,39557,833,8.8,2056
2001,"Phelps, NE",31137,38772,878,9.2,2013
2002,"Phelps, NE",31137,38666,915,9.7,1978
2003,"Phelps, NE",31137,39556,909,9.6,1883
2004,"Phelps, NE",31137,41426,897,9.7,1797
2005,"Phelps, NE",31137,41897,937,10.2,1672
2006,"Phelps, NE",31137,43931,898,9.8,1676
2007,"Phelps, NE",31137,43740,897,10.1,1606
2008,"Phelps, NE",31137,44451,922,10.4,1610
2009,"Phelps, NE",31137,46567,961,11.0,1633
