YEAR,Areaname,STCOU,Median_Household_Income,Poverty_number_of_people,Poverty_percent_of_people,Public_school_enrollment_Fall
1995,"Wichita, TX",48485,30051,19395,16.0,22600
1997,"Wichita, TX",48485,32301,19065,15.9,23176
1998,"Wichita, TX",48485,33755,18192,15.2,23073
1999,"Wichita, TX",48485,33402,17636,14.6,22933
2000,"Wichita, TX",48485,34948,17476,14.8,22769
2001,"Wichita, TX",48485,34385,17161,14.6,22636
2002,"Wichita, TX",48485,34463,17465,14.9,22478
2003,"Wichita, TX",48485,35296,18203,15.6,22665
2004,"Wichita, TX",48485,36451,18241,15.9,22382
2005,"Wichita, TX",48485,38532,16650,14.6,22181
2006,"Wichita, TX",48485,37018,20149,17.7,22303
2007,"Wichita, TX",48485,39939,18205,15.6,22035
2008,"Wichita, TX",48485,44392,16078,13.9,21759
2009,"Wichita, TX",48485,41862,17938,15.4,21626
