YEAR,Areaname,STCOU,Median_Household_Income,Poverty_number_of_people,Poverty_percent_of_people,Public_school_enrollment_Fall
1995,"Herkimer, NY",36043,28640,8877,13.4,12787
1997,"Herkimer, NY",36043,30321,8909,13.9,12826
1998,"Herkimer, NY",36043,31390,8940,14.1,12733
1999,"Herkimer, NY",36043,32183,7534,11.8,12469
2000,"Herkimer, NY",36043,33911,7418,11.7,12501
2001,"Herkimer, NY",36043,33007,7132,11.3,12258
2002,"Herkimer, NY",36043,33323,7309,11.6,12110
2003,"Herkimer, NY",36043,33967,7832,12.4,11814
2004,"Herkimer, NY",36043,35239,7958,12.6,11137
2005,"Herkimer, NY",36043,37540,7922,12.7,11109
2006,"Herkimer, NY",36043,38601,8170,13.1,10956
2007,"Herkimer, NY",36043,38732,7582,12.3,11225
2008,"Herkimer, NY",36043,40106,8562,14.0,10761
2009,"Herkimer, NY",36043,40523,8640,14.1,10528
