YEAR,Areaname,STCOU,Median_Household_Income,Poverty_number_of_people,Poverty_percent_of_people,Public_school_enrollment_Fall
1995,"Le Sueur, MN",27079,37060,1733,7.0,3620
1997,"Le Sueur, MN",27079,40833,1827,7.2,3942
1998,"Le Sueur, MN",27079,42993,1862,7.3,3982
1999,"Le Sueur, MN",27079,44937,1630,6.4,3898
2000,"Le Sueur, MN",27079,47569,1490,5.8,3922
2001,"Le Sueur, MN",27079,46724,1582,6.1,3887
2002,"Le Sueur, MN",27079,47818,1600,6.0,4857
2003,"Le Sueur, MN",27079,48139,1769,6.5,4717
2004,"Le Sueur, MN",27079,48655,1810,6.6,4531
2005,"Le Sueur, MN",27079,51965,2015,7.4,4435
2006,"Le Sueur, MN",27079,52695,1640,5.9,4447
2007,"Le Sueur, MN",27079,55984,2067,7.5,4347
2008,"Le Sueur, MN",27079,56755,2132,7.7,4531
2009,"Le Sueur, MN",27079,53213,2326,8.4,4364
