YEAR,Areaname,STCOU,Median_Household_Income,Poverty_number_of_people,Poverty_percent_of_people,Public_school_enrollment_Fall
1995,"Miami-Dade, FL",12086,28915,480990,23.6,308465
1997,"Miami-Dade, FL",12086,30000,453238,21.1,333817
1998,"Miami-Dade, FL",12086,30669,433799,19.8,341117
1999,"Miami-Dade, FL",12086,32287,409371,18.4,345958
2000,"Miami-Dade, FL",12086,33228,391594,17.4,352536
2001,"Miami-Dade, FL",12086,32194,413278,18.2,360136
2002,"Miami-Dade, FL",12086,31531,441160,19.2,368625
2003,"Miami-Dade, FL",12086,33035,438773,18.9,375836
2004,"Miami-Dade, FL",12086,34682,400339,17.1,371785
2005,"Miami-Dade, FL",12086,37142,414814,17.9,368933
2006,"Miami-Dade, FL",12086,41178,385962,16.4,362070
2007,"Miami-Dade, FL",12086,43495,357194,15.3,353790
2008,"Miami-Dade, FL",12086,43921,388934,16.5,348128
2009,"Miami-Dade, FL",12086,41367,433363,17.7,345525
