YEAR,Areaname,STCOU,Median_Household_Income,Poverty_number_of_people,Poverty_percent_of_people,Public_school_enrollment_Fall
1995,RHODE ISLAND,44000,34611,113471,11.6,145662
1997,RHODE ISLAND,44000,36699,108836,11.2,149799
1998,RHODE ISLAND,44000,39907,103831,10.6,151324
1999,RHODE ISLAND,44000,40965,110366,10.8,153321
2000,RHODE ISLAND,44000,42305,106378,10.2,154785
2001,RHODE ISLAND,44000,43884,107109,10.2,156454
2002,RHODE ISLAND,44000,43115,116138,11.0,157347
2003,RHODE ISLAND,44000,45006,119554,11.3,158046
2004,RHODE ISLAND,44000,47037,122520,11.6,159342
2005,RHODE ISLAND,44000,50415,122481,11.9,156498
2006,RHODE ISLAND,44000,51324,117585,11.5,153417
2007,RHODE ISLAND,44000,52755,121172,11.9,151612
2008,RHODE ISLAND,44000,54562,122173,12.1,147629
2009,RHODE ISLAND,44000,53243,122379,12.0,145342
