YEAR,Areaname,STCOU,Median_Household_Income,Poverty_number_of_people,Poverty_percent_of_people,Public_school_enrollment_Fall
1995,"Santa Cruz, AZ",4023,24933,9935,26.7,8320
1997,"Santa Cruz, AZ",4023,26515,9961,25.8,8869
1998,"Santa Cruz, AZ",4023,27934,10575,26.6,9280
1999,"Santa Cruz, AZ",4023,29043,8834,23.1,9248
2000,"Santa Cruz, AZ",4023,31123,8465,21.7,9500
2001,"Santa Cruz, AZ",4023,30379,8619,21.8,9289
2002,"Santa Cruz, AZ",4023,30795,7800,19.4,9787
2003,"Santa Cruz, AZ",4023,32017,7825,19.2,9927
2004,"Santa Cruz, AZ",4023,32901,7990,19.1,10252
2005,"Santa Cruz, AZ",4023,33491,8485,20.4,10518
2006,"Santa Cruz, AZ",4023,34620,9363,21.8,10562
2007,"Santa Cruz, AZ",4023,35661,8578,20.1,10760
2008,"Santa Cruz, AZ",4023,38490,7905,18.5,10788
2009,"Santa Cruz, AZ",4023,35545,10903,25.0,10631
