YEAR,Areaname,STCOU,Median_Household_Income,Poverty_number_of_people,Poverty_percent_of_people,Public_school_enrollment_Fall
1995,"Washington, UT",49053,37657,8629,11.4,15644
1997,"Washington, UT",49053,34710,10533,12.7,17418
1998,"Washington, UT",49053,35522,10638,12.4,18078
1999,"Washington, UT",49053,36461,9719,10.9,18408
2000,"Washington, UT",49053,37854,10978,11.7,18513
2001,"Washington, UT",49053,36976,12121,12.4,18501
2002,"Washington, UT",49053,37850,12363,12.0,18374
2003,"Washington, UT",49053,39738,12412,11.4,18963
2004,"Washington, UT",49053,42726,12821,10.9,20653
2005,"Washington, UT",49053,43566,12190,10.4,21795
2006,"Washington, UT",49053,46110,12167,9.7,23500
2007,"Washington, UT",49053,47097,11723,8.9,24753
2008,"Washington, UT",49053,50389,13054,9.6,26884
2009,"Washington, UT",49053,46596,19260,14.2,26776
