YEAR,Areaname,STCOU,Median_Household_Income,Poverty_number_of_people,Poverty_percent_of_people,Public_school_enrollment_Fall
1995,"Sargent, ND",38081,32420,407,9.1,849
1997,"Sargent, ND",38081,36041,401,8.9,885
1998,"Sargent, ND",38081,39305,417,9.6,886
1999,"Sargent, ND",38081,39801,346,7.9,882
2000,"Sargent, ND",38081,41343,321,7.4,866
2001,"Sargent, ND",38081,41435,338,7.8,873
2002,"Sargent, ND",38081,42122,287,6.7,876
2003,"Sargent, ND",38081,42570,311,7.5,836
2004,"Sargent, ND",38081,45253,298,7.1,812
2005,"Sargent, ND",38081,45376,305,7.4,802
2006,"Sargent, ND",38081,47161,317,7.7,809
2007,"Sargent, ND",38081,50097,285,7.0,803
2008,"Sargent, ND",38081,51521,286,7.1,760
2009,"Sargent, ND",38081,50329,309,7.9,743
