YEAR,Areaname,STCOU,Median_Household_Income,Poverty_number_of_people,Poverty_percent_of_people,Public_school_enrollment_Fall
1995,"Geauga, OH",39055,49547,4170,4.8,12066
1997,"Geauga, OH",39055,52425,4511,5.0,12504
1998,"Geauga, OH",39055,54104,4523,5.0,12837
1999,"Geauga, OH",39055,57267,4927,5.4,12859
2000,"Geauga, OH",39055,60291,4731,5.2,12859
2001,"Geauga, OH",39055,59822,5479,5.9,12926
2002,"Geauga, OH",39055,59425,5123,5.5,12879
2003,"Geauga, OH",39055,59150,5341,5.7,13006
2004,"Geauga, OH",39055,61254,5202,5.5,13263
2005,"Geauga, OH",39055,67891,5055,5.4,13304
2006,"Geauga, OH",39055,64170,5410,5.7,13255
2007,"Geauga, OH",39055,68185,5072,5.4,13114
2008,"Geauga, OH",39055,62223,6467,6.9,12718
2009,"Geauga, OH",39055,62407,7789,7.9,12606
