YEAR,Areaname,STCOU,Median_Household_Income,Poverty_number_of_people,Poverty_percent_of_people,Public_school_enrollment_Fall
1995,"Dade, MO",29057,23499,1295,16.6,1390
1997,"Dade, MO",29057,26142,1200,15.5,1437
1998,"Dade, MO",29057,27535,1172,14.9,1486
1999,"Dade, MO",29057,28775,1041,13.2,1460
2000,"Dade, MO",29057,30357,984,12.6,1418
2001,"Dade, MO",29057,29716,1072,13.8,1356
2002,"Dade, MO",29057,29954,1033,13.3,1293
2003,"Dade, MO",29057,31236,1005,13.0,1235
2004,"Dade, MO",29057,32083,1117,14.4,1221
2005,"Dade, MO",29057,32753,1170,15.2,1244
2006,"Dade, MO",29057,31973,1282,16.7,1261
2007,"Dade, MO",29057,33653,1214,16.4,1201
2008,"Dade, MO",29057,32856,1317,18.1,1148
2009,"Dade, MO",29057,33216,1297,18.1,2971
