YEAR,Areaname,STCOU,Median_Household_Income,Poverty_number_of_people,Poverty_percent_of_people,Public_school_enrollment_Fall
1995,"Fayette, WV",54019,22655,12419,25.8,9105
1997,"Fayette, WV",54019,23578,9981,21.2,8544
1998,"Fayette, WV",54019,24565,10168,21.8,8312
1999,"Fayette, WV",54019,24691,9623,20.9,8082
2000,"Fayette, WV",54019,25590,9356,20.6,7778
2001,"Fayette, WV",54019,25014,10321,22.8,7604
2002,"Fayette, WV",54019,25520,9659,21.2,7277
2003,"Fayette, WV",54019,26311,9149,20.2,7054
2004,"Fayette, WV",54019,27489,9225,20.5,7001
2005,"Fayette, WV",54019,28164,9811,22.1,6919
2006,"Fayette, WV",54019,28732,10010,22.5,6873
2007,"Fayette, WV",54019,30312,10584,23.9,6858
2008,"Fayette, WV",54019,32934,8922,20.2,6825
2009,"Fayette, WV",54019,31920,9497,21.6,6810
