YEAR,Areaname,STCOU,Median_Household_Income,Poverty_number_of_people,Poverty_percent_of_people,Public_school_enrollment_Fall
1995,IDAHO,16000,32003,149245,12.6,236917
1997,IDAHO,16000,33612,159237,13.0,243243
1998,IDAHO,16000,35863,157351,12.6,245391
1999,IDAHO,16000,36656,154304,12.1,244527
2000,IDAHO,16000,37929,145043,11.2,244722
2001,IDAHO,16000,38459,151614,11.5,245331
2002,IDAHO,16000,38242,156519,11.7,245117
2003,IDAHO,16000,39859,160572,11.8,246521
2004,IDAHO,16000,40509,160788,11.5,252120
2005,IDAHO,16000,41269,186454,13.4,256084
2006,IDAHO,16000,42846,182933,12.8,261982
2007,IDAHO,16000,46136,177830,12.1,267600
2008,IDAHO,16000,47561,186015,12.5,272119
2009,IDAHO,16000,44644,217528,14.4,275154
